941.842	848.762	985.01
652.565	874.044	664.854
972.798	665.641	211.224
649.257	960.68	535.248
867.783	867.591	288.484
526.21	337.331	656.503
53.3165	715.72	721.386
42.6774	916.488	919.058
854.537	954.13	287.341
70.2982	198.147	639.397
492.327	589.316	263.192
444.129	44.2794	834.357
346.829	695.837	991.968
265.918	870.937	30.3999
458.547	725.737	429.375
750.981	579.482	629.343
439.355	918.419	437.638
336.115	493.42	300.003
775.546	2.68672	63.2408
853.194	692.039	868.825
336.484	567.644	324.489
551.893	381.27	359.527
12.4308	243.839	358.585
354.986	125.858	410.148
78.2416	766.348	306.252
280.531	771.519	233.788
448.309	734.668	428.898
531.244	41.5834	481.415
601.425	169.646	483.782
427.171	698.108	276.593
376.982	950.914	490.739
481.039	245.159	150.824
99.769	847.569	43.4487
214.74	448.194	533.401
578.51	878.531	873.29
183.348	600.788	785.302
791.506	897.606	942.614
54.7551	401.399	939.327
243.787	76.7027	815.08
274.596	53.7403	929.682
850.825	3.71758	412.41
621.528	102.634	916.523
832.591	594.952	196.173
935.393	40.4287	339.326
560.338	173.512	23.5301
651.208	988.444	402.849
913.413	153.334	606.258
50.5128	787.81	757.149
706.668	563.856	207.983
515.789	225.451	812.253
509.167	91.7798	618.698
119.999	673.383	591.424
